"","Title","Author_URL","Author_Name","App_Version","Rating","Review","Date","app_name"
"106","Wonderful Application, thank you.","https://itunes.apple.com/us/reviews/id34401662","Yellow Rider #1","1.20.1",5,"Into my 2nd year with the App I am happy to confirm appreciation and gratitude for the program. I thank you for genuine work in the field and contribution to the practice.",2019-01-18,"meditation_studio"
"107","Love this app!","https://itunes.apple.com/us/reviews/id14995729","AstroGirlBunny","1.20.1",5,"One of my favorite for meditation and so much more! Top quality and wonderful layout.",2019-01-18,"meditation_studio"
"108","My favorite mediation app","https://itunes.apple.com/us/reviews/id775035091","Samstein89","1.20",5,"Great variety of teachers for different meditation preferences",2019-01-17,"meditation_studio"
"109","Amazing app!","https://itunes.apple.com/us/reviews/id37603804","Bex13131","1.20",5,"I love this! Has helped my anxiety so much! Definitely worth the money for the advanced version.",2019-01-17,"meditation_studio"
"110","Nick Sara","https://itunes.apple.com/us/reviews/id742392282","nmb011478","1.20",5,"Great app",2019-01-17,"meditation_studio"
"111","Wonderful Meditation Options","https://itunes.apple.com/us/reviews/id239337060","A Travis","1.20",5,"great app!",2019-01-17,"meditation_studio"
"112","Love it","https://itunes.apple.com/us/reviews/id111343329","Eroetker","1.20",5,"Simple and helpful",2019-01-17,"meditation_studio"
"113","I use this app daily","https://itunes.apple.com/us/reviews/id538102230","EmuBBu","1.20",5,"Whether I need a break in the office, motivation in the morning, or better sleep, I can always find relevant meditations. <U+2764><U+FE0F>",2019-01-17,"meditation_studio"
"114","Great","https://itunes.apple.com/us/reviews/id891684312","delroRd","1.20",5,"Love this",2019-01-17,"meditation_studio"
"115","Love it!","https://itunes.apple.com/us/reviews/id373534813","27 Mom on the run","1.20",5,"Fantastic resource!  Great for beginners and experts alike.  I love the variety. I can always find something for whatever I need at that given moment.",2019-01-17,"meditation_studio"
"116","Really Good","https://itunes.apple.com/us/reviews/id39372137","Kiki924","1.20",5,"While the interface is not the slickest, the guided meditations are the best out there and the variety is fantastic.",2019-01-16,"meditation_studio"
"117","Great app","https://itunes.apple.com/us/reviews/id341469709","Mbkai","1.20",5,"I like this app because there’s so much variety.  I’m trying it for a month and I’ll see if I like it after 30 days. So it’s helping me meditate almost daily because of the variety.",2019-01-16,"meditation_studio"
"118","High quality meditations","https://itunes.apple.com/us/reviews/id33744451","PacificRy","1.20",4,"Excited to see the new night mode. That’ll be great for bedtime meditations. I hope it’s fine-tuned a bit in later releases. I’d like to see the time and other symbols at the top turn to a light color, so they’re legible. Also a true black theme for the iPhone X would be a nice touch. 

I’ve tried a bunch of meditation apps and this is one is my absolute favorites. It may not have as many bells and whistles as some other apps, but I find the quality of the guided meditations with this one is top notch. Meditation bliss!",2019-01-16,"meditation_studio"
"119","Works for the whole family","https://itunes.apple.com/us/reviews/id198282665","OrcMonsterYeah","1.20",5,"What a wonderful daily routine. Even my teenagers take breath breaks. Being calmer by doing these meditations everyday makes my whole life better!",2019-01-16,"meditation_studio"
"120","Great meditation app!","https://itunes.apple.com/us/reviews/id15659614","R Lohndorf","1.20",5,"This app is easy to use and extremely informative. I highly recommend it!",2019-01-16,"meditation_studio"
"121","Sleep","https://itunes.apple.com/us/reviews/id396960340","wkkdnm","1.20",4,"Very good",2019-01-16,"meditation_studio"
"122","Great app & constantly improving","https://itunes.apple.com/us/reviews/id23442324","vstreetlove","1.19",5,"This is a great app with cool features.  I also feel like the app makers and developers are really listening to their audience to continue to improve the app. Worth your time and money to try this in the new year.",2019-01-14,"meditation_studio"
"123","Great for all levels","https://itunes.apple.com/us/reviews/id227406152","Jane Schachtel","1.19",5,"It’s got something for everyone.",2019-01-14,"meditation_studio"
"124","Meditate, Get it Straight","https://itunes.apple.com/us/reviews/id156769087","DavidO_","1.19",5,"I use this app everyday to put my day in check. It has helped me achieve my daily goals from personal to work, it’s a magical cure in audio form. Want a new life or live a better one, it costs practically nothing and much cheaper than a therapist. Do yourself and loved ones a favor and download this ish’. Peace love.",2019-01-11,"meditation_studio"
"125","One of my favorite meditation apps","https://itunes.apple.com/us/reviews/id132060198","Tippytag","1.19",5,"Great meditations at varying lengths. Easy to find by topic. One of my go-to apps daily. Love it!",2019-01-10,"meditation_studio"
"126","User friendly and Favorite App!","https://itunes.apple.com/us/reviews/id154951987","Octoberbaby1999","1.19",5,"The meditation app was has always been the little nudge I need when reintroducing myself to my practice. I’ve developed favorite guides and meditations and love all the variety it has to offer!",2019-01-10,"meditation_studio"
"127","After the trial","https://itunes.apple.com/us/reviews/id693778718","Chickmae","1.19",3,"I really enjoyed my sessions so I paid for the full experience and now can no longer use any of it.  Now I’m trying to get my 49$ back or use what I’ve paid for!",2019-01-08,"meditation_studio"
"128","Great app!","https://itunes.apple.com/us/reviews/id231499846","SeesInTheDark","1.19",5,"I really like this app. It helped me estate daily meditation practice. There is a meditation for every need and purpose, and so many that are short enough to fit into a busy day. I purchased it before a subscription was required, and I liked it so well I have now subscribed.",2019-01-07,"meditation_studio"
"129","Everyday Help to Bring Goodness into the World.","https://itunes.apple.com/us/reviews/id648762421","Bee_Light","1.19",5,"I love this app! I use this app daily!! By bringing mindfulness to my day I choose what I want to think and how I want to feel. As a life coach I recommend this to my clients. As a mom I encourage my kids to use it. As a homeschool educator we use it to reset in the middle of our day. It is a wonderful tool to bringing goodness into the world.",2019-01-07,"meditation_studio"
"130","Excellent meditation app","https://itunes.apple.com/us/reviews/id777467411","abbyhsharpe","1.19",5,"I’ve been using this app for several years and love it - tons of quick meditations to get started and longer options for the skilled mind!",2019-01-07,"meditation_studio"
"131","Great app","https://itunes.apple.com/us/reviews/id20859322","Ams73","1.19",5,"Easy to use, good variety of choices to pick from.",2019-01-07,"meditation_studio"
"132","Excellent","https://itunes.apple.com/us/reviews/id33961508","victorw2","1.19",5,"Great set of meditation sessions",2019-01-07,"meditation_studio"
"133","Great app for meditation beginners and pros","https://itunes.apple.com/us/reviews/id102976661","Aquoisepenguin","1.19",5,"I love this app- I think the meditations are effective and the teachers are excellent. I appreciate the wide range of options! I like it better than headspace",2019-01-05,"meditation_studio"
"134","Favorite app","https://itunes.apple.com/us/reviews/id933966348","megancatherine4","1.19",5,"I use this meditation app everyday! It’s so simple to use, and has so so many amazing meditations. Paying for the premium is so WORTH it. Love this app!",2019-01-05,"meditation_studio"
"135","Love this app","https://itunes.apple.com/us/reviews/id505528274","CartierMiles","1.19",5,"Do it 4-5 times a week with clear intent and openness and you’ll see a change quick",2019-01-05,"meditation_studio"
"136","I love this app!","https://itunes.apple.com/us/reviews/id85644741","bdinoly","1.19",5,"Simple guided meditations for a huge array of topics! I recommend this app for anyone who is interested in guided meditations from a wide array of guides. There is something for everyone in this app!",2019-01-05,"meditation_studio"
"137","Best meditation app!!","https://itunes.apple.com/us/reviews/id271133866","Rainwalker777","1.19",5,"I love this app.  This is first app I used to get started on meditation, and it's been a life changer.  I use it daily and recommend it to everyone I know.  It keeps getting better with each update.  I love the range from - quick breaks to longer sessions, and I’ve now created some of my own unguided.  My kids love the kids meditations, and it’s brought them more aware of their breath, using it as a tool to calm nerves and to help us calm our minds before sleep.  So many great things about this app.  
I also subscribe to the podcast.  It's amazing!",2019-01-05,"meditation_studio"
"138","Best Meditation App","https://itunes.apple.com/us/reviews/id129956342","LibraryLaurenKC","1.19",5,"Get this one! I prefer this app over the Calm app. These meditations are much like what you’d receive in person at a studio.",2019-01-04,"meditation_studio"
"139","Why would I pay $50 for an app I can’t even try?","https://itunes.apple.com/us/reviews/id133947874","Yankee Cream Pie","1.19",1,"No trial period or trial meditation? No idea what this app is like so why would I pay $50? Lame.",2019-01-04,"meditation_studio"
"140","Don’t forget to unsubscribe","https://itunes.apple.com/us/reviews/id103210037","Rebecca Davis","1.19",2,"Did the free trial. A week later the app told me I was unsubscribed so I didn’t think I needed to cancel anything. 

Then I see 7.99 taken out of my account so I guess I wasn’t unsubscribed!

Shady stuff. Don’t like that. Make sure to unsubscribe if you don’t want to continue after the free trial.",2019-01-04,"meditation_studio"
"141","Best meditation app","https://itunes.apple.com/us/reviews/id37166967","Staci A","1.19",5,"I’ve tried several meditation apps and this one is by far my favorite. I love everything about it. Worth the subscription price.",2019-01-04,"meditation_studio"
"142","Keeps crashing when opening app","https://itunes.apple.com/us/reviews/id453540806","Somebody18","1.19",1,"I can't use this app anymore, it keeps crashing. I have an iPhone 5C running on iOS 10.3.3. Help and support cannot be opened because the app crashes upon opening the app/tapping on the app icon. Yes I shall email you directly.",2019-01-04,"meditation_studio"
"143","Amazing !","https://itunes.apple.com/us/reviews/id126627427","swlaser","1.19",5,"This app is incredible - something for every need and so many soothing voices of wisdom. Very grateful for meditation studio !",2019-01-04,"meditation_studio"
"144","Finally a Meditation App Worth a Darn","https://itunes.apple.com/us/reviews/id13423516","writerchik","1.19",5,"Really enjoying the wide variety of meditations, topics, voices and options to add ambient noise or simply have silence. Lots of lengths for any amount of time you have. Short refreshing meditations all the way to hour long deep meditation. Love it.",2019-01-04,"meditation_studio"
"145","Best med app","https://itunes.apple.com/us/reviews/id248027814","KAB060888","1.19",5,"Hands down the best meditation app out there!",2019-01-04,"meditation_studio"
"146","Super Helpful","https://itunes.apple.com/us/reviews/id274829639","Lovelyautumnx","1.19",5,"I listen any time of day & can take a quick break OR I can dive deep and relax completely with these amazing guided meditations.
I just wishhhhh the nature sounds could continue a bit after the meditation ends  (when added) so it doesn’t end so abruptly.

Other than that, I’m OBSESSED WITH THIS APP! I always recommend it to my friends and folks on my social media<U+0001F31F><U+0001F49B><U+0001F52E>",2019-01-04,"meditation_studio"
"147","Amazing","https://itunes.apple.com/us/reviews/id13795633","Suzyfein","1.19",5,"I use it every day, usually twice a day. I love how I can customize my meditations with music or ambient sound. Priceless!",2019-01-04,"meditation_studio"
"148","Love this app","https://itunes.apple.com/us/reviews/id110088371","seeking body acceptance","1.19",5,"There are so many different meditations to choose from for however you’re feeling. Everyone who guides you has a soothing voice. I’ve used the app for a couple of years now. I would definitely recommend!",2019-01-03,"meditation_studio"
"149","Zodahms","https://itunes.apple.com/us/reviews/id718333476","zodahms","1.19",5,"Love this app! Has all the flexibility it needs to cover what ever situation you are facing.",2019-01-03,"meditation_studio"
"150","Best app","https://itunes.apple.com/us/reviews/id700934519","SierraFlint","1.19",5,"Best Meditation app I’ve used!",2019-01-03,"meditation_studio"
"151","Awesome selection for whole family!","https://itunes.apple.com/us/reviews/id333864014","chill Mum","1.19",5,"The meditations are awesome; I use them to clear my mind before bed and my kids often request a meditation when they need to calm down, have some quiet time or relax before bed. I love the way the meditations are organized so I can always find just what I am looking for and the selection changes which is also great. This app is easy to use and has a good selection, I definitely recommend it!",2019-01-03,"meditation_studio"
"152","Life changing.","https://itunes.apple.com/us/reviews/id183003137","Hairtender","1.19",5,"Have been using this app for over a year now.  I’ve studied meditation for 30 years and Meditation Studio has added so much to my processing.  Love the different categories, and the wonderful range of teachers.  The vast assortment of time ranges makes sure that there is always something to fit the need.  This is my favorite app.",2019-01-03,"meditation_studio"
"153","Love it!","https://itunes.apple.com/us/reviews/id107634673","Art studio","1.19",5,"So much to offer- wide variety of courses and meditations for any and all.",2019-01-03,"meditation_studio"
"154","The BEST: Morning, noon and night","https://itunes.apple.com/us/reviews/id30284805","Todd & Hilary","1.19",5,"This is a GREAT support to help me wake up in the morning and focus my thoughts. I use a meditation at noon to calm my mind and finish the day. And it’s perfect right before sleep. Highest recommendation.",2019-01-02,"meditation_studio"
"155","Great app!  Helps slow you down in times of chaos.","https://itunes.apple.com/us/reviews/id704077653","KS Deb","1.19",5,"Love this app and the fact you continue to add new teachers and meditations. Easy to find a meditation to fit your time schedule. Thank you!",2019-01-02,"meditation_studio"
"156","App is Great!","https://itunes.apple.com/us/reviews/id431724451","Erythquake","1.19",5,"Love this app! I’m really excited to see what this can bring to my meditation practices for 2019",2019-01-02,"meditation_studio"
"157","Love it","https://itunes.apple.com/us/reviews/id37111145","EPVJC","1.19",5,"Wonderful meditations that change and update with time.  Love it.",2019-01-02,"meditation_studio"
"158","Leader of the pack","https://itunes.apple.com/us/reviews/id291871708","Cmart13","1.19",5,"There are several meditation apps out there, but this is the most practical, most approachable, and most impactful of all of them. By far the best app for bringing meditation into your daily life.",2019-01-02,"meditation_studio"
"159","Love this!","https://itunes.apple.com/us/reviews/id27857227","ssparby","1.19",5,"I love the variety of meditations.  This is well worth the money!",2019-01-02,"meditation_studio"
"160","A quick hit when you need it","https://itunes.apple.com/us/reviews/id228689091","RTrail","1.19",5,"I've tried to find a few minutes in-between the action to test out the app. It's just what I need to bridge my longer rituals when I have a few minutes to reconnect and refresh. I highly recommend for anyone who wants to put intention at the start of in their day and leave the rest to each and every moment.",2019-01-02,"meditation_studio"
"161","Fantastic app for meditation at all levels","https://itunes.apple.com/us/reviews/id194127779","NYCKimmy","1.19",5,"Awesome app, I use it daily. Varied selection of guided meditations, and catalogued by topic so it’s easy to find a meditation to suit your goals. App is easy to navigate and extremely stable. Highly recommend this app.",2019-01-02,"meditation_studio"
"162","Life saver","https://itunes.apple.com/us/reviews/id115998903","MegguCush","1.19",5,"This app has aided me in dealing with my emotions in a healthy and productive way, build new awesome habits, and significantly improved my focus and joy. Highly recommend it and love all the consistent updates that are always timed perfectly for my needs.  I love the playlist feature!",2019-01-02,"meditation_studio"
"163","Wide selection of teachers","https://itunes.apple.com/us/reviews/id30577364","dagubu","1.19",5,"The meditations are wonderful and the wide selection of teachers means different voices, different timbres, approaches, etc. to choose from and explore.",2019-01-02,"meditation_studio"
"164","life changing","https://itunes.apple.com/us/reviews/id35104418","tammie bennett","1.19",5,"may sound extreme, but for real, this meditation app is changing my life.  good meditations, good voices, good variety.  I am calmer, more patient and more positive.",2019-01-02,"meditation_studio"
"165","Love this app","https://itunes.apple.com/us/reviews/id195512143","JKC1281","1.19",5,"I use it (almost) every night before bed and it helps me let go of the stressors of the day and fall into a peaceful sleep. I am so thankful for this app.",2019-01-02,"meditation_studio"
"166","Best meditation app ever","https://itunes.apple.com/us/reviews/id274202571","shubhi679","1.19",5,"Well worth the subscription, best app out there (I’ve tried headspace, calm, and aloe bud) for guided meditation! Highly recommend!",2019-01-02,"meditation_studio"
"167","Awesome app","https://itunes.apple.com/us/reviews/id38632901","Munchma Quchi 02","1.19",5,"I love this app. Great way to help you change your focus or deal with difficult times or emotions.",2019-01-02,"meditation_studio"
"168","Instant Zzzzzzs","https://itunes.apple.com/us/reviews/id469550809","t durst","1.19",5,"The sleep meditations help me drift off peacefully and the anxiety meditations really calm me.",2019-01-02,"meditation_studio"
"169","Great App","https://itunes.apple.com/us/reviews/id188171996","CSLll123","1.19",5,"my favorite meditation app",2019-01-02,"meditation_studio"
"170","Selection and search are great","https://itunes.apple.com/us/reviews/id35633245","Motomage","1.19",5,"It’s easy to find just the right thing for any amount of time or situation.",2019-01-02,"meditation_studio"
"171","The best!","https://itunes.apple.com/us/reviews/id25628621","Sanchanisto","1.19",5,"This app has a wonderful variety of sessions and instructors. This app has become a pivotal part of my day, thank you!",2019-01-01,"meditation_studio"
"172","Love it!","https://itunes.apple.com/us/reviews/id434906688","piperdo","1.19",5,"Very helpful",2019-01-01,"meditation_studio"
"173","Use it frequently","https://itunes.apple.com/us/reviews/id342525383","Lemmewinks the gerbil","1.19",5,"I enjoy the meditations on this app. They are very useful for clearing the mind.",2019-01-01,"meditation_studio"
"174","Great app","https://itunes.apple.com/us/reviews/id41657119","meaghanmcs","1.19",5,"Well worth the subscription price! Excellent guided meditations, and also the ability to build your own. I love this app!!",2019-01-01,"meditation_studio"
"175","One of the best!","https://itunes.apple.com/us/reviews/id24899637","nuicgood","1.19",5,"I have tried quite a few meditation apps and I keep coming back to this one. It has such a veriety of topics and veriety of meditation teachers. I highly recommend trying out this app.",2019-01-01,"meditation_studio"
"176","Best Meditation App","https://itunes.apple.com/us/reviews/id142041078","kateclb","1.19",5,"I’ve tried a lot of meditation apps, but this one is by far the best, and worth the money! The library of meditations is continually growing, and I love that you can search for meditations based on a variety of criteria. Highly recommend if you’re new to meditation and want to explore what works best for you.",2019-01-01,"meditation_studio"
"177","I Love this App!","https://itunes.apple.com/us/reviews/id370452156","1PBS","1.19",4,"I began using Meditation Studio during a difficult time of grief, when there were quite a few basic, very helpful meditations. I am voice sensitive and I picked my favorite teachers and messages. The app has gradually grown
to include more teachers , more meditations, music if desired, and a better way to keep track of favorites. I had a hard time meditating before, but Meditation Studio keeps me coming back to do what I need to do for myself<U+0001F64F><U+0001F3FB>",2019-01-01,"meditation_studio"
"178","One of My Go-To Apps!","https://itunes.apple.com/us/reviews/id32785812","s_o_neil","1.19",5,"There are always new and inspiring meditations added on a regular basis. However, I normally wind up going back to Chodo Campbell’s meditations, his voice was built for it!",2019-01-01,"meditation_studio"
"179","LOVE LOVE LOVE","https://itunes.apple.com/us/reviews/id163997595","tborman","1.19",5,"By FAR my favorite meditation app. It has guided meditations for literally everything you could ever want or need. Personally I love to use it for stress relief and finding confidence. HIGHLY RECOMMEND! <U+2764><U+FE0F><U+0001F64C>",2018-12-31,"meditation_studio"
"180","Mindfulness for Many","https://itunes.apple.com/us/reviews/id584319316","AggieRoseCT","1.18",5,"From a few minutes to a half hour or more, there is something for anyone needing a little help to start, get through, or end their day. Thank you!",2018-12-28,"meditation_studio"
"181","Good!","https://itunes.apple.com/us/reviews/id421923919","JJ STAR<U+0001F31F>","1.18",4,"I like this app a lot. I just got it a couple days ago, but even without having a subscription you can still access plenty things and it works wonders! I love it!",2018-12-26,"meditation_studio"
"182","Can’t fast forward","https://itunes.apple.com/us/reviews/id729035716","SDM55416","1.18",1,"If you start a meditation and wish to finish it later or want to skip the introduction, too bad. You can’t fast forward or rewind. If they added that feature, I might buy the app.",2018-12-25,"meditation_studio"
"183","I rate 4 of 5 stars","https://itunes.apple.com/us/reviews/id754174159","Darjugs","1.18",4,"I think it is helpful but in my opinion people can’t always subscribe so I think there should be more free selection",2018-12-21,"meditation_studio"
"184","Beginner","https://itunes.apple.com/us/reviews/id169574643","Smittymx3","1.18",5,"This is a wonderful tool to help me begin my journey of inner reflection and building on inner strength! Your breathe is life and thru meditation I’m learning to live!! I love it!",2018-12-20,"meditation_studio"
"185","Guided Meditation App","https://itunes.apple.com/us/reviews/id371013333","Carmenmimi","1.18",5,"I usually meditate in silence but guided meditation is good too. I'm enjoying this app. I've been meditating for 11 years and it has changed my life 100%. Start out with 5 minutes and work your way to 30 or 40 minutes. I also enjoy the Untangle podcasts the offer weekly. It’s so interesting.",2018-12-19,"meditation_studio"
"186","Excellent","https://itunes.apple.com/us/reviews/id34667719","Seeeker55","1.18",4,"My only suggestion would be a streaming option so I don’t have to worry about storage space. Lots of excellent material here, well presented.",2018-12-18,"meditation_studio"
"187","My favorite meditation app","https://itunes.apple.com/us/reviews/id26941805","FL 50s","1.18",5,"Good solid meditations and teachers. I have tried several apps and like the simplicity and straightforward approach of this. I’m not looking for music, white noise, mantras, but usable guided meditations to encourage a daily practice. I have found many of these right on target. There is also a custom section that I like too. I subscribed- more affordable than other apps- and use it every day.",2018-12-18,"meditation_studio"
"188","High quality meditations","https://itunes.apple.com/us/reviews/id15685429","LJH4389","1.18",5,"Extensive collection of high quality meditations. The only drawback to this app is that there is no way to “favorite” the ones you like the best.",2018-12-07,"meditation_studio"
"189","Newest update playlist","https://itunes.apple.com/us/reviews/id41146967","dedelydee","1.18",3,"The app closes when you get a few seconds into the second meditation in the playlist. Does not pay continuously. Also I don’t like that most meditations have no closing. They just end.",2018-12-07,"meditation_studio"
"190","Very helpful","https://itunes.apple.com/us/reviews/id40504552","RocketB175","1.18",5,"Lots to dig into here... my go to meditation app.",2018-12-06,"meditation_studio"
"191","Best of the best","https://itunes.apple.com/us/reviews/id26816786","Sfdriver24","1.17.1",5,"This app doesn’t nearly get enough attention for how good it is - the user experience is phenomenal and the instructors are the best. I was impressed with the interface immediately and it’s simple to use. Elisha Goldstein is one of my favorite meditation instructors and I’ve seen him on other apps, but this apps makes it so easy to find the type of meditation I’d like to do. Really a great product.",2018-11-29,"meditation_studio"
"192","Wonderful! Comprehensive app with rich content.","https://itunes.apple.com/us/reviews/id143422643","ZabGirl123","1.17.1",5,"I have used Meditation Studio for two years and find that it just gets better and better. New content is added all the time to keep my practice fresh and I always have access to my favorite meditations too. The cost is minimal compared to what I get out of this app.",2018-11-27,"meditation_studio"
"193","Great meditation app","https://itunes.apple.com/us/reviews/id120449888","christopher duder","1.17.1",5,"Lots of different styles and types of meditations with varying lengths. Great for when you’re feeling stressed out, burnt out, or needing to reconnect with your self.",2018-11-25,"meditation_studio"
"194","Love love","https://itunes.apple.com/us/reviews/id20827240","!star_coronA!","1.17.1",5,"Love love this app. Has helped my life for the better :) Also, sooo worth paying for the subscription. Company is always updating and adding new material!",2018-11-24,"meditation_studio"
"195","Works incredibly","https://itunes.apple.com/us/reviews/id840829343","Phaxfall","1.17.1",5,"Honestly I don’t think I could ask for more.",2018-11-23,"meditation_studio"
"196","This is the best","https://itunes.apple.com/us/reviews/id134904519","JoeF212","1.17.1",5,"I’m new to meditation and I’ve tried a few.  This one suits me the best.  Something about the voice and direction of the meditations helps me get into and better stay in a meditative space.",2018-11-21,"meditation_studio"
"197","Easy to use","https://itunes.apple.com/us/reviews/id382274710","Jml299","1.17.1",5,"Quick and simple!  Easy to listen to and great daily practice in order to find inner peace. Love the different options.",2018-11-14,"meditation_studio"
"198","Great app","https://itunes.apple.com/us/reviews/id20569291","dededeffr","1.17.1",5,"I love this app. Quick and easy to use",2018-11-14,"meditation_studio"
"199","Full recommendation","https://itunes.apple.com/us/reviews/id43497342","Brett M Turner","1.17.1",5,"I’ve always loved the interface and content in the app. They continue to step up their content game and the simple layout keeps things from getting cluttered.",2018-11-14,"meditation_studio"
"200","Great app","https://itunes.apple.com/us/reviews/id110436219","andy121263","1.17.1",5,"I love this app. The meditations are great and it’s helping me to be a better person I think. I do wish that they had a better way of organizing the meditations once they are in your library, other than scrolling. Sometimes I feel the extra choice of having to pick one from my library prevents me from actually doing it sometimes (no not the main reason I don’t meditate every day). I like that you can schedule meditations in the calendar but it could be more fleshed out. Overall, I love love love the content and the interface is pretty good, my tweaks come from the mentality of there always being room for growth :)",2018-11-14,"meditation_studio"
"201","Love this app","https://itunes.apple.com/us/reviews/id137752861","Green102904","1.17.1",5,"Calming! Helpful! Lots of different meditations! Helps sleep, relax, helps with prayer and anger, and relationships and self love!",2018-11-13,"meditation_studio"
"202","Unparalleled","https://itunes.apple.com/us/reviews/id934671367","CultivateWellnessVA","1.17.1",5,"This app has really been a game changer for me and my patients. As a practitioner that would love to share the benefits of meditation but receives some pushback whenever I bring it up, Meditation Studio has a wide variety of talented coaches and topics to cater to any stressor or stress level. I may not have got through medical school without it! I highly recommend subscribing to this invaluable service.",2018-11-13,"meditation_studio"
"203","Love","https://itunes.apple.com/us/reviews/id49369323","Cdc36","1.17.1",5,"This app taught me how to meditate. Extremely helpful for beginners",2018-11-13,"meditation_studio"
"204","Favorite meditation app","https://itunes.apple.com/us/reviews/id234048196","AnnieSBrown","1.17.1",5,"I look forward to every morning waking up to meditate. And in times of stress throughout the day. This app is, plain and simple, a lifesaver.",2018-11-12,"meditation_studio"
"205","Good for a beginner","https://itunes.apple.com/us/reviews/id162959302","tpann","1.17.1",5,"Some of the meditations are very useful, others less so for me. But I have found myself sticking with this app. I especially like Elisha.",2018-11-11,"meditation_studio"
"206","Convenient & high quality meditations","https://itunes.apple.com/us/reviews/id173615420","elunac1","1.17.1",5,"This app makes learning to meditate simple.  I add to my calendar & I'm not intimidated by the length. The instructors are pleasant and knowledgeable. The courses are thoughtfully put together.",2018-11-11,"meditation_studio"
"207","The best meditation app ever","https://itunes.apple.com/us/reviews/id32104745","zacharyr","1.17.1",5,"I have been using Meditation Studio of a long time, maybe three years?  Ever since Gaiam hyperlinked it to their website.  I have tried a few others (Headspace),  what I love about Meditation Studio is 1) Many choices for teachers... I am an aural person, I love hearing someones voice, the quality of their voice, and how just the sound of the voice can be soothing. The recording quality is excellent.  It feels like the person is sitting right next to you.  2) Variety - both short and long meditations from a minute or two to more than 30 minutes. Sometimes you really need and only have time for a few minutes meditation. 3) Many topics - the most important to me, and why I keep returning to this app, some of the meditations are more like coaching sessions— geared towards moving through difficult or stressful moments in life. Its not only about  “clear your mind” from distraction, but equally important to help when emotion is in the way.",2018-11-11,"meditation_studio"
"208","Great quality, variety of meditations","https://itunes.apple.com/us/reviews/id34705140","Dumbhead","1.17.1",5,"There are several meditation apps, and I have tried paid versions of 3-4. I kept coming back to this one because of the quality of the teachers and both the number and variety of meditation sessions.",2018-11-11,"meditation_studio"
"209","Centered","https://itunes.apple.com/us/reviews/id124636811","Johnny WalQer","1.17.1",5,"Thank you for helping keep folks grounded.",2018-11-10,"meditation_studio"
"210","Very helpful app","https://itunes.apple.com/us/reviews/id416550894","Cd rood","1.17.1",5,"I have just started using this app and have found its routines helpful.  I like that there is no subscription required.",2018-11-10,"meditation_studio"
"211","Very good meditations!","https://itunes.apple.com/us/reviews/id101121159","Gwen5000","1.17.1",4,"There are a good variety of guided meditations for different needs. I got it for free, but paid just once to get many more meditations. It’s great if your new to meditation.",2018-11-09,"meditation_studio"
"212","Great selection of guided meditations","https://itunes.apple.com/us/reviews/id28735149","Checire Cat","1.17.1",5,"I like that I can search for the right fit for me based on mood and available time.",2018-11-08,"meditation_studio"
"213","Great App","https://itunes.apple.com/us/reviews/id39348585","rangernav","1.17.1",5,"I use this app at work all the time when I need to remind myself to Stop,Breathe and Relax. You have a lot of mediations to choose from so you can pick the amount of time you need. I love using it at night and it helps me get some of the best rest. When I don’t use it I notice I’m less rested when I wake up. Great app and totally recommend it.",2018-11-08,"meditation_studio"
"214","<U+0001F44D><U+0001F3FD><U+0001F44D><U+0001F3FD>","https://itunes.apple.com/us/reviews/id33137897","Dom1317","1.17.1",5,"I love the variety of meditations available. With various options ranging theme, length, and guide and new meditations added constantly, it’s my favorite meditation app that I’ve tried. I find myself using the unguided & customizable meditation quite regularly as well. I would love to see more meditations added that are adaptable for public spaces (like the standing in line meditation) maybe one for sitting in the car/ traffic, and walking. I’d also love to see meditations for Spanish speakers! Thanks! <U+0001F642>",2018-11-07,"meditation_studio"
"215","A guided meditation for everything!","https://itunes.apple.com/us/reviews/id40297064","Kari L.","1.17.1",5,"I try to use this app everyday. Great meditations from wonderful teachers.",2018-11-07,"meditation_studio"
"216","Simple.  Works well.","https://itunes.apple.com/us/reviews/id27202272","Imma be cutting rope","1.17.1",5,"Nice app. Intuitive interface.  Simple.  
Content is really nice, with a great selection of teachers and themes.  Tried a few mindfulness apps. I like this best.",2018-11-07,"meditation_studio"
"217","A variety of great teachers!","https://itunes.apple.com/us/reviews/id111117309","spo can","1.17.1",5,"Not only does Meditation Studio have many different guided meditations to choose from but you also get different teachers with different styles and different voices. It is nice to vary it up rather than always listening to the same voice everyday. Also, the app is great for marking your favorites and keeping track of your history. Great job!",2018-11-07,"meditation_studio"
"218","Excellent content","https://itunes.apple.com/us/reviews/id347976519","<U+0001F48E><U+0001F409>","1.17.1",5,"I’ve found this app to be the key to starting a practice.  It’s become a habit",2018-11-06,"meditation_studio"
"219","My favorite meditation app!","https://itunes.apple.com/us/reviews/id190289497","talktofla","1.17.1",5,"Meditation studio is seriously worth the price! There are so many guided mediations to choose from, and they are always adding new ones. The app is beautifully designed and very user friendly. I love that you can download and have it available offline. Hope they keep developing it on Alexa as well!",2018-11-06,"meditation_studio"
"220","So far has been great.","https://itunes.apple.com/us/reviews/id21587898","phxnewdoc","1.17.1",5,"I was trying other apps before. But they weren’t very good. So I discovered this one. And I have been very happy. Looking forward to exploring more meditations with them.",2018-11-05,"meditation_studio"
"221","Easy to use","https://itunes.apple.com/us/reviews/id30906384","169.907.948","1.17.1",5,"Lots of choices",2018-11-05,"meditation_studio"
