"","Title","Author_URL","Author_Name","App_Version","Rating","Review","Date","app_name"
"98","Eahhh","https://itunes.apple.com/us/reviews/id1042565259","for the rich community","4.11.2",1,"I saw an add on Instagram. The page was talking about how it’s absolutely free so of course I got the app. I logged in and everything and then they were like “get premium and you can use the app” I was so confused because it said it was free I get the app and it s not. And the app is about being calm. It’s 2 in the morning I was like ohhh bout to get the best sleep of my life but noooo. It’s not free. I just lost my job I don’t need to be paying for something that’s supposed to make me stress free.",2019-07-03,"calm"
"99","Warning","https://itunes.apple.com/us/reviews/id898861521","Feige Katarina","4.11.2",3,"I have no doubt this is a good app. I would just like to warn anyone like me. Normally (at least as far as my experience has gone) when an app says: in app purchases, they mean that you can use the app completely free but may need to pay for things inside the app, like stories, gems, or special privileges. This is NOT what this app means. On downloading this app, they will ask you to create a login with email, username, and password. Fairly standard. Once you do that, a screen will pop up announcing that you get a free trial of the app, and after that you will have to pay. On seeing this, I immediately deleted the app. I only hope that is enough to not make me gather any charges. I hope that I do not need to somehow delete my login account. I have not used the app. I do not intend to use it. They do not have my credit card number. They had better not charge me for never using the app!",2019-07-03,"calm"
"100","Calm...","https://itunes.apple.com/us/reviews/id1008351473","elway123456789","4.11.2",4,"This really made me relaxed and Calm. I am happy I got this app. It makes you feel better, and calmer. It helps every breath you take slowly. I say get the app.",2019-07-03,"calm"
"101","Seriously!!??","https://itunes.apple.com/us/reviews/id770658322","harry potter lver","4.11.2",1,"When I got this app I thought, “ Great, this will help me sleep and keep calm.” But I opened the app and I went to calming music and what do you know, I have to pay $70 a year. Yeah, you may not think that is a lot, but I was expecting it to be free for me to be calm and sleep good. They need to make it more clear about this BEFORE YOU BUY THE APP!!! Clearly I am not happy.",2019-07-02,"calm"
"102","Amazing app!","https://itunes.apple.com/us/reviews/id1002035289","Valeryaza","4.11.2",5,"I only recently just got this app and it's already wonderful! It's really calming and it helps me lower my stress levels, I highly recommend this app to anyone!",2019-07-02,"calm"
"103","Calm","https://itunes.apple.com/us/reviews/id413929043","yoyonastring","4.11.2",5,"Soo sooo calm!!",2019-07-02,"calm"
"104","Best app ever","https://itunes.apple.com/us/reviews/id1042414003","JenniferRose8","4.11.2",5,"This app has opened my eyes to how important mediation is and how it’s helped my body and mind feel calm and peaceful. I enjoyed the free version for a while and then paid for it yearly which is worth it! I love this app!",2019-07-02,"calm"
"105","No no no","https://itunes.apple.com/us/reviews/id315186936","Kings kid 25","4.11.2",1,"Do NOT get this app. I am a counselor and recommended this to all my clients. Sorry I did. You get renewed through iTunes for a $69 subscription automatically without your permission with no ability to cancel. It is a trap. Do NOT get it.",2019-07-02,"calm"
"106","Little to no content for free","https://itunes.apple.com/us/reviews/id298244754","jaz424","4.11.2",1,"Why call yourself a free app if almost NOTHING is free. I very much enjoyed the ONE sleep story I could listen to for free but will be deleting 😞 $70 is pretty steep. Would be better at like $6/month or something",2019-07-02,"calm"
"107","Disappointed","https://itunes.apple.com/us/reviews/id685000090","foxtrot620","4.11.2",2,"I was really excited to use Calm when I first downloaded it. I tried the first day of a seven day meditation exercise and was looking forward to the next day only to find that I had to commit to a free trial or buy Calm Premium. Free trials are fine, but I find it sickening that you have to pay to reduce stress. If any app should be free of in-app purchases it should be an anxiety reducing app. This further proves that the greed and selfishness of the world often overshadows any sense of happiness one could try and gain.",2019-07-02,"calm"
"108","Getting back to sleep","https://itunes.apple.com/us/reviews/id827561269","Lake Escape","4.11.2",5,"I can usually fall asleep with no problem. However, if I wake up during the night or have to get up, I struggle to return to sleep. I can’t seem to shut down my thoughts. I use Calm sleep stories, turn down the volume a little, and the next thing I know it’s morning. I do use headphones if with my husband but traveling I don’t.",2019-07-02,"calm"
"109","Sleep","https://itunes.apple.com/us/reviews/id118039195","Jensran wifey","4.11.2",5,"I love this app for the stories of nothing else, it can take me hours to fall asleep usually even with my melatonin but now I take my melatonin about an hour before bed then once bedtime hits I turn on a story and I’m out within 20 mins, it’s fantastic",2019-07-02,"calm"
"110","Calm","https://itunes.apple.com/us/reviews/id876766279","hfjfisheevrvdjdod","4.11.2",5,"Great app so far.. useful and relaxing ♥️",2019-07-02,"calm"
"111","$$$","https://itunes.apple.com/us/reviews/id177617003","betteboop57","4.11.2",2,"Not free.",2019-07-02,"calm"
"112","Need  refund","https://itunes.apple.com/us/reviews/id147268981","chambi dim dim","4.11.2",1,"I was reviewing the app and navigating through it when I got a message confirming that I had purchased the App.
I felt misguided to the purchase. 
How can I get a refund? Because I didn’t want to buy it.",2019-07-02,"calm"
"113","$70 for a year makes me not calm","https://itunes.apple.com/us/reviews/id36389717","LeahReks","4.11.2",1,"Not going to pay $70 for something that might work.",2019-07-02,"calm"
"114","Shii shii","https://itunes.apple.com/us/reviews/id1015086471","arribadbut","4.11.2",5,"It makes me fall asleep like a bird",2019-07-02,"calm"
"115","Great!","https://itunes.apple.com/us/reviews/id921807655","warthog30mm","4.11.2",5,"I was having difficulty falling asleep and staying asleep. I listen to the bedtime story and I am out like a light within five minutes. I stay in a deep sleep without dreams and wake before my alarm goes off. I am wide awake, rested and feel no need to stay in bed to try and get ten more minutes.",2019-07-02,"calm"
"116","RIP OFF I NEED A REFUND","https://itunes.apple.com/us/reviews/id205813857","NatGabMel","4.11.2",1,"I hope you post this so innocent people don’t loose $39.99 and if unprepared the $35 of overdraft fee we have! I downloaded it and opened it, when I read the outrageous cost I immediately, let me stress that, IMMEDIATELY DELETED the app. Low and behold I get a call from the bank, I didn’t even do the trial period! Nothing! I was ripped off for aproximately $75, which is CRAZY INSANE! This is not our main account and we use it to save. So this is despicable! Watch out! They will charge you just for downloading it!  I need a refund!!",2019-07-02,"calm"
"117","Don’t get!!!","https://itunes.apple.com/us/reviews/id1025662103","doglover.awesome","4.11.2",1,"Pretty much everything is locked! Except for some of the series first meditations and that’s it! If you actually want to use the app you have to pay 70 DOLLARS A MONTH!!!! Don’t download this app!!",2019-07-01,"calm"
"118","Great","https://itunes.apple.com/us/reviews/id688865834","vvvvvvvvvAVAvvvvvvvvv","4.11.2",5,"This app really helps me reduce anxiety and stress.
It’s cool and makes me calm and pressure less.",2019-07-01,"calm"
"119","Charges?!","https://itunes.apple.com/us/reviews/id647890783","ella k a","4.11.2",1,"Be aware after the trial they charge you for a year... over $70 dollars... I just wanted to see what the app was about and it kicked me in the butt and tried charging crazy prices. Sure the app is useful to some people and it could’ve for me possibly but not for how much it is... not practical price and hard to cancel.",2019-07-01,"calm"
"120","Calm","https://itunes.apple.com/us/reviews/id944821109","asmaalhalmi","4.11.2",5,"Hello, I just wanna to say that calm really did help me with everything and my bad memories than u for making this it helped me with everything in my life and it’s super relaxing to me I love this app it’s the best and my body feels super soft and light when I was done with one of the relaxing 7days I loved it!♡",2019-07-01,"calm"
"121","Love it!!! But...","https://itunes.apple.com/us/reviews/id457302747","Casegirl2414","4.11.2",5,"I love this app! All the features and stories are amazing for coming to terms with your body and being at balance. The only reason I don’t like it is because if the price for premium. I’m a college student so I can’t afford this anymore and the free version doesn’t do it justice.",2019-07-01,"calm"
"122","Seems good at first","https://itunes.apple.com/us/reviews/id661167238","love .litt","4.11.1",2,"The app seems good but you have to pay for EVERYTHING I’ve seen three things that you do not have to pay for the app seems great if your okay with paying the price.",2019-07-01,"calm"
"123","Crash","https://itunes.apple.com/us/reviews/id221028630","Hadi sepehri","4.11.1",2,"Your app crashes on iphone 5c!!!",2019-07-01,"calm"
"124","Quality","https://itunes.apple.com/us/reviews/id27536345","RPSr1","4.11.1",5,"Trouble sleeping? This is one of the best. Just buy it; you will not regret it.",2019-07-01,"calm"
"125","Frustrated","https://itunes.apple.com/us/reviews/id483247500","LdyBeth","4.11.1",2,"I would love to use this app, and could really benefit from it for complex ptsd, but I cannot afford to pay neither the annual fee of $70 nor the monthly fee of $14.99. So many could greatly benefit from your app yet simply cannot afford the high cost. I find this so disappointing. Please consider lowering the monthly fee to make it accessible to those who may need it the most.",2019-07-01,"calm"
"126","It’s lies","https://itunes.apple.com/us/reviews/id409259462","Bob,bob Jonson","4.11.1",1,"Not free, to use the app you have to pay for their subscription and need to have the app open to use it.",2019-07-01,"calm"
"127","The app","https://itunes.apple.com/us/reviews/id1005627388","kitcatlola","4.11.1",2,"I would recommend if you want to buy something because when I downloaded it I could only listen to one thing without having to buy something",2019-07-01,"calm"
"128","Serenity","https://itunes.apple.com/us/reviews/id1038128921","Garden Gorl","4.11.1",5,"Have used this app for years! Always helps me relax, decompress or fall asleep. I love it!",2019-07-01,"calm"
"129","Far oveerrated/","https://itunes.apple.com/us/reviews/id17798078","rpplano","4.11.1",1,"I thought is was a sleep aid. Muy mistake. It's a snowflake comfort app.",2019-07-01,"calm"
"130","WOOHOO 🥳 I’m so calm rn!!!","https://itunes.apple.com/us/reviews/id930513727","A.G.✨💖♥️","4.11.1",4,"Love the app! So far has helped me get through my life and also helps me fall asleep a lot quicker and faster 💨 I also love the backgrounds, music, sleep stories, and meditations!!! Sometimes I do wish that the daily calm was free  for everyone and the other meditations are for only calm premium but I understand that life doesn’t work that way and you can’t always get what you want, however I think that it will make people’s desire to have the app and use it daily increases because they will have a calm relaxing time with daily calm! 😌 Other than that I LOVE YOU GUYS APP AND I WISH YALL ALL THE BEST!!! Hope it becomes even more successful in the future than it already is!!!😘😁",2019-07-01,"calm"
"131","Will You?","https://itunes.apple.com/us/reviews/id641926702","subhomeblue","4.11.1",5,"Day 1.   Stressed.  Anxious.  Angry.  Lost.  Lonely.   Ready to feel better.",2019-07-01,"calm"
"132","Calm","https://itunes.apple.com/us/reviews/id23581132","st jane dechantal","4.11.1",5,"This app is amazing it make you feel calm and relaxed",2019-07-01,"calm"
"133","Great! Could use changes","https://itunes.apple.com/us/reviews/id1037127387","uwujuju","4.11.1",3,"I love this app! I love reading stories to help me sleep at night and the breathe bubble works like a charm. However, I feel as if the membership is too pricey and you need the membership for way  too many unnecessary things. If some of the stories and features didn't require a membership, I would use this app always.",2019-07-01,"calm"
"134","AWES🤩ME","https://itunes.apple.com/us/reviews/id16215833","Mom of 2nd baby","4.11.1",5,"Calm is great and helps me get to sleep",2019-06-30,"calm"
"135","An amazing app","https://itunes.apple.com/us/reviews/id979324197","The Real Ian","4.11.1",5,"This app really helps with learning how to use, and control the body. It can also help with any issues involving sleep, anxiety, and other things weighing you down in life",2019-06-30,"calm"
"136","Rip off","https://itunes.apple.com/us/reviews/id139165945","Keene Woman","4.11.1",1,"Everything I tapped on, requires you to start a free trial and then you pay. There isn't a single one, that you can use completely free!!!. Major rip off!!!",2019-06-30,"calm"
"137","Irritating","https://itunes.apple.com/us/reviews/id10398740","Lookelsewhere","4.11.1",1,"I just wanted to try it, supposedly 30 seconds but on the free trial, trying the anxiety, it started by telling you about anxiety and how it affects your life, really I could do a google search, so shut it down and will delete",2019-06-30,"calm"
"138","This is great","https://itunes.apple.com/us/reviews/id630475012","baseball 1227","4.11.1",5,"Did not know about all the wonderful stuff on here . But I do now ! Thanks",2019-06-30,"calm"
"139","It great 👍🏾","https://itunes.apple.com/us/reviews/id943384931","ahhhhhwoah","4.11.1",5,"Ffg",2019-06-30,"calm"
"140","No free sample stories","https://itunes.apple.com/us/reviews/id389819453","k_jb","4.11.1",1,"I’m just confused as to why they want to charge me so much a month with out letting me try any of the features there is like one free thing in this whole app",2019-06-30,"calm"
"141","Me encanta","https://itunes.apple.com/us/reviews/id770795195","Mpi777","4.11.1",5,"Soy nueva pero lo poco que he visto me ha encantado , las historias de verdad te relajan , bueno se la recomendé a mi hijo Gracias",2019-06-30,"calm"
"142","Free","https://itunes.apple.com/us/reviews/id404984084","Alana💗","4.11.1",5,"I use calm every night. I cannot afford the premium, although I wish I could. I listen to Blue Gold every night. It puts me to bed. Stephen Fry’s voice is so calming.",2019-06-30,"calm"
"143","This app is nice 👍 but I don’t want to log in.","https://itunes.apple.com/us/reviews/id978833733","Jessie norsworthy","4.11.1",4,"This app is nice 👍 but i don’t want to log in the reason Is I don’t want to pay for it or sine in",2019-06-30,"calm"
"144","My New Best Friend!","https://itunes.apple.com/us/reviews/id247437470","41 Tao","4.11.1",5,"Having the best therapist in the world on an APP? No Brainer.",2019-06-30,"calm"
"145","This is awesome","https://itunes.apple.com/us/reviews/id691161198","haeleybouchard","4.11.1",5,"I feel so much more calm while using this app and I’m only on day two of seven days of calm I do recommend this if u have sleep issues or a lot of stress and anxiety I’m only 12 and I have all those things but this really is helping with anger and stress and anxiety.",2019-06-29,"calm"
"146","Did not sign up but got charged","https://itunes.apple.com/us/reviews/id9090064","Weezeejoe","4.11.1",1,"I downloaded this to try one night a long time ago. I never signed up but just got charged $60 for it. Beware. They’re going to take your money whether you agree to it or not.",2019-06-29,"calm"
"147","Great!","https://itunes.apple.com/us/reviews/id284747663","Jl24k","4.11.1",5,"Just great! With everything . The free calm offers still a great selection.",2019-06-29,"calm"
"148","Scam","https://itunes.apple.com/us/reviews/id971531802","sssassorrreeen","4.11.1",1,"They said it’s free on the ad and they literally do NOTHING unless you pay 70 bucks first!
Enough for me to judge their genuity : Scam
Nice try I rather to a google search for FREE",2019-06-29,"calm"
"149","Get the app","https://itunes.apple.com/us/reviews/id488078425","guycilia","4.11.1",5,"I fell asleep so quickly and woke up refreshed",2019-06-29,"calm"
"150","Not free","https://itunes.apple.com/us/reviews/id170982730","Bigt9847","4.11.1",1,"The app is  free with the option of in-app purchase but, not the case ,soon as you sign up it offers a 7day trial. 
Not for me. Deleted, immediately.",2019-06-29,"calm"
"151","Trickery","https://itunes.apple.com/us/reviews/id37285584","KobesHoes","4.11.1",1,"It tricked me into paying for a “trial” and I didn’t want to.  If it’s a recurring fee then there’s a real problem.  Beware!",2019-06-29,"calm"
"152","What a app","https://itunes.apple.com/us/reviews/id962799290","🐺Amber🐺","4.11.1",5,"This app is so good but dose cost I did the audio book Blue hold and it’s good I fell asleep in seconds I do recommend this App",2019-06-29,"calm"
"153","Thanks for nothing app.","https://itunes.apple.com/us/reviews/id181789871","Homeless Man With Rabies","4.11.1",1,"I’m homeless so like this helps in like stop so like I like yos app so like yeah I love it’s ok I just love yo app mixing",2019-06-29,"calm"
"154","I love it😍","https://itunes.apple.com/us/reviews/id43734235","Sean8102","4.11.1",5,"Calm helps me so much with worries and stuff I need to do and don’t want to do it relaxes and calms me it has made a big change for my stressing and worrying I have started day one for meditation and it is great I feel like I go somewhere else and it is a great feeling for when you are stressed or worried or anything you should definitely get calm in my opinion because it has helped me so much it is like awesome because when I meditate or go to sleep now I am not stressed or worried or have stressful feeling or thoughts but if you are considering of getting calm you should it is the best thing ever",2019-06-29,"calm"
"155","Uninstalled the app in 5 min","https://itunes.apple.com/us/reviews/id539356096","BalloolMb","4.11.1",1,"They want your money, one week free with like 1 story only (bad one), then they charge you 70 dollars a year ! 
Listen to me, you want calming videos, stories and music, YouTube it ! Free and perfect. Good luck",2019-06-28,"calm"
"156","BP","https://itunes.apple.com/us/reviews/id450219112","Outerlimts","4.11.1",5,"I love app it the best app for clearing my Thoughts",2019-06-28,"calm"
"157","This app is AWSOME!","https://itunes.apple.com/us/reviews/id954455492","Danyale Kelis Rainer","4.11.1",5,"This app keeps me calm all the time! When I get mad I like to use this app to keep me calm!! This app always gets inside my head when I feel mad or something!! So thank u sooooo much for making this app I will use it when I need it <:)",2019-06-28,"calm"
"158","Calm","https://itunes.apple.com/us/reviews/id960459253","midnight wolves0","4.11.1",5,"I literally just started, and I’m already seeing improvements on my mood! This really works!",2019-06-28,"calm"
"159","Immediately got me to sleeep","https://itunes.apple.com/us/reviews/id1040073427","Isabella Ondrasek","4.11.1",5,"I was tired but couldn’t go to sleep so I got calm cuz all my friends have it. Best sleep ever!!!! You won’t regret getting this app!!!",2019-06-28,"calm"
"160","TO DIE FOR !!!","https://itunes.apple.com/us/reviews/id494665230","BRUH this stinks 👎🏼jeans god","4.11.1",5,"thank this shi so much ughhhhh 🥺",2019-06-28,"calm"
"161","Awesome","https://itunes.apple.com/us/reviews/id656241533","Sav_N","4.11.1",5,"Super soothing. 100% recommend if you have trouble getting to sleep (or if you need a stress reliever).",2019-06-28,"calm"
"162","Gracias","https://itunes.apple.com/us/reviews/id632842169","Jordan Romo","4.11.1",5,"No creí que una app pudiera traer tanta buena energía y mejor inteligencia emocional, espero mucho de esta app así que sorprendan a más personas que ocupan darse cuenta de el arte que nuestro cuerpo pasa día a día, así como a estar agradecidos por el simple de hecho de estar vivos y se nos olvida ☀️🏡",2019-06-28,"calm"
"163","Cost money","https://itunes.apple.com/us/reviews/id416319689","PaolaAnn😋","4.11.1",1,"Very disappointing that there were only 2 free features. Everything else is locked and you can’t open it until you agree to sign up for 7 days of free trial followed by $69.99. You’re better off watching relaxing videos on YouTube.",2019-06-28,"calm"
"164","Manage subscription","https://itunes.apple.com/us/reviews/id240912489","Chut101","4.11.1",1,"I accidentally hit a button and I was automatically subscribed, I tried several time to cancel the subscription with no luck. This is not a user friendly app.. you can easily spend hours trying to figure out how to unsubscribe. Send an email to the developer to help me out. Waiting to here from him/her.",2019-06-28,"calm"
"165","Amazing!","https://itunes.apple.com/us/reviews/id104800785","Alisha K.K.","4.11.1",3,"I used to have trouble going to sleep. I kept tossing and turning but then I saw the advertisement that Calm sent out and I got really interested in the app. I always listened to the stories even in the day. I loved this app!",2019-06-28,"calm"
"166","Calm","https://itunes.apple.com/us/reviews/id19962102","booytooy","4.11.1",5,"It helps go to sleep",2019-06-28,"calm"
"167","The most soothing (and quick) bedtime story for my 4 toddlers","https://itunes.apple.com/us/reviews/id743342398","MotherofFourSmallBoys","4.11.1",5,"I absolutely love “sleepy paws” melodic bedtime story! It had 3 of my 4 boys asleep within 5 minutes and was enjoyable and very calming for me as well! This story and the variety of calming sounds aided my decision to continue through my trial period and extend on an annual basis.  If you are wondering what the hype is about on Facebook sponsored ads, I definitely recommend exploring all the options and taking advantage of the trial period.",2019-06-28,"calm"
"168","Not all it’s cracked up to be","https://itunes.apple.com/us/reviews/id805322067","Dappled pelt123","4.11.1",2,"It’s a good app, but only if you want to pay $69.99 a year. The $69.99 is to get Calm Premium, and that gives you a lot of nice choices and cool options like stories to listen to, different scenes and music and meditation exercises. But let’s say you don’t want to pay that much, or you can’t like me. You only get to listen to two stories, and that’s it. There are meditation exercises called 7 Day Calming or something like that. Each meditation exercise has 7 levels. But if you can’t pay the almost $70 a year, then you can do only the first level. And there are only like 4 levels that you can do if you are not subscribed to Calm. So if you don’t wanna pay $70 a year, all you get to do on this app is listen to two stories, and do four different exercises. Mind you, this is out of the like 100 exercises and 50+ stories there are. Also you can’t change the music or anything. I wish this app wasn’t so focused on money or else it would be a great app. But you have to pay a lot of money if you want to meditate. It’s not fair, and some people really need to meditate, but can’t because they don’t have enough money. Also, it shows on the pictures that all the exercises are unlocked, but that’s only AFTER you pay $69.99. Just warning you. Overall I think this could be way better if it was 100% free. I know a lot of people who have been discouraged and haven’t gotten this app because of the hefty prices. It’s a nice idea and I do like the colors and the ways it’s organized. 

         P.S I’m not going to say you shouldn’t get it-that’s up to you. But I’m just saying what it’s like when you get it.",2019-06-28,"calm"
"169","Payments","https://itunes.apple.com/us/reviews/id187849577","BearBoyd","4.11.1",1,"I’m sorry, I like the idea but I’m not paying almost 70 dollars a year for this. If I can pay a low price for a few items here and there when I feel like gaining more content as I choose that would be one thing but not paying for it for a year for content I might not even use.",2019-06-28,"calm"
"170","I keep missing my alarms","https://itunes.apple.com/us/reviews/id119491521","King⚡Suav","4.11.1",5,"I thought I was just getting a better deeper sleep, but the app overrides my set alarms

Otherwise 😴😪😪😴😪😴😩😫😪😴",2019-06-27,"calm"
"171","Never could meditate till this app","https://itunes.apple.com/us/reviews/id40904705","Rosebud TX","4.11.1",5,"Meditation is so not natural to me. Tried in the past, never worked. Saw an ad for Calm somewhere that struck a note w/ me and decided to give it a try for a week. Whatever it is about the Calm app actually works for me. My mind and body soak up those lovely ten minute sessions like a sponge. After a week I paid for the extended version and it’s probably the only app I don’t regret paying for. The short exercise sessions are great too. So happy I gave Calm a try after so many failed meditation attempts in the past. I just did a session, went into it heart literally racing—every time I think it’s not going to work, but it has. Try it. I’ve stuck with it for months now and I really love it.",2019-06-27,"calm"
"172","Very Thankful","https://itunes.apple.com/us/reviews/id1016903241","Belle Solis","4.11.1",5,"I needed to be calm during the most difficult time in my life. Thank you so very much for bringing serenity to my mind, body and soul, but most importantly my heart....

Belle",2019-06-27,"calm"
"173","Calm","https://itunes.apple.com/us/reviews/id749319357","LordYungDaggerD*ck","4.11.1",5,"The name says it all it you a free way to bring mindfulness in to your life and reduce stress and sleep deprivation on an impressive level this is the app for you",2019-06-27,"calm"
"174","Great App! Premium is too Expensive","https://itunes.apple.com/us/reviews/id265593686","Emma Braten","4.11.1",4,"The app is wonderful and I enjoyed it very much but the premium was too much money. I am willing to spend anywhere from $2-$5 per month on an app like this but $15 is too much!",2019-06-27,"calm"
"175","Love this App!","https://itunes.apple.com/us/reviews/id488243287","Trujourney","4.11.1",5,"This app allows me to be more intentional and more organized about my self reflection. I recommend this to App to all.",2019-06-27,"calm"
"176","Don’t use trial. Automatic billing unless you cancel","https://itunes.apple.com/us/reviews/id345466013","sulligisard","4.11.1",1,"I hate apps with automatic billing unless you cancel in time. They will not refund. It is shady and sad.",2019-06-27,"calm"
"177","Waste of space on phone","https://itunes.apple.com/us/reviews/id176803641","smadden67","4.11.1",1,"You only get 1 free story. Everything on here costs money & it’s not cheap either. Use YouTube & save money & space on device",2019-06-27,"calm"
"178","Very misleading","https://itunes.apple.com/us/reviews/id14900084","Nannynewknee","4.11.1",1,"I downloaded the app excited for a new meditation resource. You can download the app for free but then they charge $70 a month. Or $400 for lifetime access. It looks like a great app, but didn’t explore it at all due to the high cost. Thanks, but no thanks!",2019-06-27,"calm"
"179","Not a free trial","https://itunes.apple.com/us/reviews/id714080138","x2buku","4.11.1",1,"They charge you even if you cancel subscription before the trial ends",2019-06-27,"calm"
"180","Calm is the best","https://itunes.apple.com/us/reviews/id952518966","pretzel fun","4.11.1",5,"Calm is the best because it has amazing meditations for us to use at night",2019-06-27,"calm"
"181","Calm","https://itunes.apple.com/us/reviews/id278465244","kimberlybotello","4.11.1",5,"I like calm but it gives you a few options to choose from if you want to read a book that you think is good you can’t you have to pay so that you can read it.",2019-06-27,"calm"
"182","Life changing","https://itunes.apple.com/us/reviews/id600806152","lilguwopthekid","4.11.1",5,"I use this app a few times and I’m getting it again because it helps me sleep",2019-06-27,"calm"
"183","More narrator diversity needed","https://itunes.apple.com/us/reviews/id154343544","Athena2537","4.11.1",3,"I was excited to get the subscription because it looked like there was a large variety of meditations, But they are all done by one woman, so if you don’t like her voice (which I don’t) you are out of luck. The bedtime stories are fun, they have some great narrators for those, but that wasn’t the point for me. I’ll be unsubscribing.",2019-06-27,"calm"
"184","good but...","https://itunes.apple.com/us/reviews/id504734519","ttaleeyy","4.11.1",1,"its only the best unless you purchase a subscription. theres not much you can do if you dont buy it so...",2019-06-27,"calm"
"185","Horrible APP Don’t Download!","https://itunes.apple.com/us/reviews/id217136614","nikkibellalove","4.11.1",1,"Was charged almost $80 without being aware of the change and calm and apple wont refund! So disappointing",2019-06-27,"calm"
"186",".—.","https://itunes.apple.com/us/reviews/id959582588","EmaleeAllen","4.11.1",1,"I only got this app to help me sleep but the all the music cost money and that really made me upset bc my parents don’t want me using money on apps and so I can’t unlock it all so this app just seems pointless for me and I honestly don’t even want to give it a star bc of that but yeah...",2019-06-27,"calm"
"187","Keep freezing on my iPhone 6","https://itunes.apple.com/us/reviews/id25406875","1streviewonthevoice","4.11.1",2,"Since the previous version was downloaded onto my iPhone the app constantly freezes and times out. Please fix this bug. I paid for the entire year and now this is the first time I can’t even open the app. HELP!",2019-06-27,"calm"
"188","Struggling a bit","https://itunes.apple.com/us/reviews/id319952716","*69 :D","4.11.1",5,"I’m having a little trouble finding something That works for me. After surgery I found an app that let me combine sounds to make my own white noise, and that worked wonders for me for a time. So far the stories and soundscapes just haven’t had an affect on me",2019-06-27,"calm"
"189","Beware of free trial - they will charge you early for a whole year","https://itunes.apple.com/us/reviews/id267042835","clthokie","4.11.1",1,"Thought I had a 7 day free trial but it is really a 6 day trial at best.  They charge you for the over priced subscription before the trial ends.  Had to spend several hours on the phone with Apple support trying to get it refunded!",2019-06-27,"calm"
"190","This is so great","https://itunes.apple.com/us/reviews/id929955655","Hi 🅿️💯‼️","4.11.1",5,"I came from a 3 hour drive of a trip and was really tired and I was going to read a book but I couldn’t stay focused so I used this and it helped a lot so now I’m going to sleep good night",2019-06-27,"calm"
"191","Horrible app","https://itunes.apple.com/us/reviews/id544235862","Wwmur12","4.11.1",1,"You can’t even experience the app without purchasing more options!",2019-06-27,"calm"
"192","Calm","https://itunes.apple.com/us/reviews/id975842470","emily weisiger","4.11.1",5,"After I am done meditating I feel so relaxed I am so calm and all my worries have faded I love this app because it has helped me get rid of all the worries and feelings that are trapped inside me of me",2019-06-26,"calm"
"193","Life changer!!","https://itunes.apple.com/us/reviews/id674980308","stylish4less","4.11.1",5,"I cannot day enough wonderful things about using this app!! It’s been a year now, and this app has allowed me to reach a level of personal care that I have been craving since my teens and 20’s... and I’m finally finding it in my 40’s🥰.... it has made it more accessible to do these meditations on my breaks from work or and especially during really emotional days, when I seem to need it the most! Thank You Tamara Levitt and the many others involved in creating and contributing to this app!! Your beautiful words and thoughtful care you put into each one is truly life changing! I look forward to my daily calm every morning and evening!! Thank you from one deeply grateful and compassionate heart to your truly compassionate heart!♥️❤️🥰✨~ Shaun from Santa Cruz, Ca.",2019-06-26,"calm"
"194","New User","https://itunes.apple.com/us/reviews/id524097528","amosc@spencerthekool","4.11.1",5,"The app is user friendly and I already feel more calm.",2019-06-26,"calm"
"195","Calm","https://itunes.apple.com/us/reviews/id209967889","LTGSPEC","4.11.1",1,"App is pretty useless unless you pay $70. Must of content is locked unless you sign up.",2019-06-26,"calm"
"196","Charges you without notice or refund","https://itunes.apple.com/us/reviews/id29306797","kayto12","4.11.1",1,"This app charged me $60 for a years subscription.  Neither Apple nor the app will offer a refund for this auto renew - I barely used the app and certainly wouldn’t want to  spend $60.  Very bad practice for customer satisfaction!!!!",2019-06-26,"calm"
"197","Too expensive","https://itunes.apple.com/us/reviews/id292176643","Moni3324.","4.11.1",3,"Love the app and the few first sessions you receive. But the yearly cost is way too much.",2019-06-26,"calm"
"198","Pay","https://itunes.apple.com/us/reviews/id976230346","🌈puppies/sleep/eart🌈","4.11.1",4,"It makes you pay but it dose give you 2 free ones and a 7 day trial so I gave it a 4 out of 5",2019-06-26,"calm"
"199","Too expensive","https://itunes.apple.com/us/reviews/id106488407","BoomerSooner1969","4.11.1",1,"I go into the app and can do one thing before having to pay 
Not my type of app",2019-06-26,"calm"
"200","Energizing","https://itunes.apple.com/us/reviews/id196501663","71770","4.11.1",5,"Nice way to start the day, even before getting out of bed",2019-06-26,"calm"
"201","Please Fix Tech Glitches","https://itunes.apple.com/us/reviews/id713778874","AMBootz","4.11.1",1,"Please fix the app. It crashes after 2-3 mins of use (that includes meditations, sleep stories, or writing a comment in your support center smh). This has been happening on an off for 6 mos. I have an iPhone 6, the latest iOS, and have deleted and reinstalled this app 5x so far because of this issue. 

This is turning out to be a very poor investment. The content is fine, but when it crashes every few minutes, or when I can’t access downloaded content, it’s not useful and def not worth the money I spent for your product.",2019-06-26,"calm"
"202","It’s very calming.","https://itunes.apple.com/us/reviews/id341367303","RED01000","4.11.1",4,"I’ve been using calm I guess 2yrs. It really helps to sleep and keep urself at peace.  I enjoy it.",2019-06-26,"calm"
