"","Title","Author_URL","Author_Name","App_Version","Rating","Review","Date","app_name"
"114","I use it every day - highly recommended!","https://itunes.apple.com/us/reviews/id104221854","Pacopax80","3.61.0",5,"In an ever-increasingly busy life, to take a few minutes each day to pause and examine deeply has been invaluable to me. Get yourself some Headspace, people!",2019-06-15,"headspace"
"115","so...","https://itunes.apple.com/us/reviews/id449589697","Annacrossy","3.61.0",1,"i love this app, the sleepcasts make my active mind and anxiety calm down, but they locked me out of every single app feature so i have to delete the app and make a new account pretty much every night...",2019-06-15,"headspace"
"116","Olive","https://itunes.apple.com/us/reviews/id629173494","Jfjdvfurhjsoht","3.61.0",5,"I don't really write reviews very much, but when I do write one that means that the app is very useful to me. I am actually going through a lot right now and Headspace is like my release. The sound of the people voicing the session is soothing to me and settles me down. I strongly recommend this app to anyone who is stressed, overwhelmed, not getting enough sleep, etc. It works like a charm.<U+0001F44D><U+0001F44D><U+0001F44D>",2019-06-15,"headspace"
"117","d","https://itunes.apple.com/us/reviews/id741653306","sophlover!","3.61.0",5,"This app is amazing to Meditate ï",2019-06-15,"headspace"
"118","Mind relax","https://itunes.apple.com/us/reviews/id109495834","Steve Gold","3.61.0",4,"“Forcing” myself to listen for a few minutes gets me to relax my mind.",2019-06-15,"headspace"
"119","Clear and helpful","https://itunes.apple.com/us/reviews/id285748221","Mvdesc","3.61.0",5,"I’m a beginner and have learned so much.  Simple to use.",2019-06-15,"headspace"
"120","Amazing for relaxation and overall mental health","https://itunes.apple.com/us/reviews/id189665352","nursenaz","3.61.0",5,"I love this app! I paid for the subscription it had totally helped me be mindful and stay positive. Love it.",2019-06-14,"headspace"
"121","So worth it!! A testimony to its effectiveness.","https://itunes.apple.com/us/reviews/id30125932","Lightsout60","3.61.0",5,"I did the trial for a month a couple of years ago and have been paying for the yearly subscription ever since. As a high school teacher who personally struggles with anxiety and ADHD, I can confidently say this app has helped me so much! I often redo the basics part 3 to help with my anxiety and stress and do the balance or focus packs to deal with my ADHD. It’s been so effective that even my psychologist bought a subscription himself and now recommends it to clients. It’s weird to think, but I am genuinely thankful for this app. I guess I’ll be paying that yearly subscription for the rest of my life! Lol",2019-06-14,"headspace"
"122","Headspace","https://itunes.apple.com/us/reviews/id859526306","i am dorq","3.61.0",5,"It dose work when you use most of them like the sleeping one as the voice talks your body slowly gets heavy and you don’t want to move and then I fell asleep pretty quickly",2019-06-14,"headspace"
"123","thank you","https://itunes.apple.com/us/reviews/id1034703073","aoonster","3.61.0",4,"the app really helped me calm down. i got a really good sense of everything and i learned how to keep a calm mind. my only problem is the fact that i have to pay :( i understand that people need to make money but i’m currently unemployed and i cant spend any money on apps like these, and because of that i can’t make it past basics. but other than that this app really does help and i recommend it to anyone going through a stressful time in their life.",2019-06-14,"headspace"
"124","Amazing app","https://itunes.apple.com/us/reviews/id142007844","XAppollo18X","3.61.0",5,"Helps so much to calm down",2019-06-14,"headspace"
"125","A couple of suggestions","https://itunes.apple.com/us/reviews/id38827940","ptezco","3.61.0",5,"What can I say? Been using it since September, daily, for the most part. THere are two ways the app could improve thought.
1. It could showcase the courses in a more clear way. I still have a hard time parsing through the different possibilities. I’m no app designer, but it is always cumbersome for me. 
2. I should be able to play meditation audio trough Airplay. I can already play the little animations through AirPlay without problem, so I wonder what the hang up is. 

It’s just two things that would make my experience more fluid. Other than that I LOVE the app. It’s hard to pick between Waze and Headspace as my most used app, but it’s not a competition.",2019-06-14,"headspace"
"126","No free trial","https://itunes.apple.com/us/reviews/id331051290","cnbcruz","3.61.0",1,"I don’t like that you can’t really test it out, for at least a week or so, before you have to pay $12.99 a month.",2019-06-14,"headspace"
"127","Need clearer pricing info","https://itunes.apple.com/us/reviews/id270366374","Erin5667","3.61.0",3,"Honestly I’d just like people to lead with this information. It is not easy to tell at first glance which meditation apps are free. Will delete because I can’t afford :(",2019-06-14,"headspace"
"128","Amazing","https://itunes.apple.com/us/reviews/id674897699","alliyah diamond","3.61.0",5,"I’m stunned by how amazing this app is. I’ve tried other apps like this and, all they would ask of is a membership and a 7 day trial. But this app is a life saver. I always used to meditate but I lost touch with it. But this app helps me meditate again, and it feels great! It can fit your needs, and it’s just everything you can ask for. If anything this app is amazing and i recommend this to stressed people or people who need to meditate or is just having trouble with anything in life and needs something just to help them. Well this is your app. I don’t have words for how amazing this app is.",2019-06-14,"headspace"
"129","Amazing!!","https://itunes.apple.com/us/reviews/id771690251","Alizeeg","3.61.0",5,"I am a 12 year old girl who deals with stress, OCD, anxiety and depression. Headspace has help me manage tremendously. I have tried many ways to overcome the challenges I face and none have worked. With my busy lifestyle I first thought I would not have time for meditation and I also thought it would not work, but clearly I have been proven wrong and I am so glad that I decided to download this app. Thank you Headspace for creating such an amazing and genius app.",2019-06-14,"headspace"
"130","Missing a big key feature.","https://itunes.apple.com/us/reviews/id85418129","0biwaz","3.61.0",2,"This content is good, but it doesn’t support landscape on the iPad, so your forced to use your iPad in portrait mode while trying to meditate.  It’s cumbersome and awkward to do.  Finally,  the subscription price is bonkers. Even with a small discount they sometimes offer, it feels like they charging way too much.  Finally, it acts weird on the iPad Pro and it crashes way too much on Android.  I really hope they update the user experience to fall in line with the high price.",2019-06-14,"headspace"
"131","Amazing App!","https://itunes.apple.com/us/reviews/id698739618","Vivien Gueffier","3.61.0",5,"This is a wonderful app and I really enjoy using it because I get a lot of stress and this app really helps me out a lot with it. Everyone should get it!<U+0001F60A>",2019-06-14,"headspace"
"132","So relaxing","https://itunes.apple.com/us/reviews/id702308101","shedrjmessos","3.61.0",5,"This app is honestly one of the best apps out there, if your ever feeling worried, stressed, down, angry exe this app is absolutely perfect for you it helps me calm down so much. Hey the ads don’t lie!",2019-06-14,"headspace"
"133","Headspace","https://itunes.apple.com/us/reviews/id595973669","jimbopitts","3.61.0",5,"I’ve tried a few guided meditation apps and I like this one the best so far",2019-06-14,"headspace"
"134","Sending Gratitude!!","https://itunes.apple.com/us/reviews/id187142209","Izik003","3.61.0",5,"Thank you for relentlessly releasing different materials on different subjects!!",2019-06-13,"headspace"
"135","Great place to start","https://itunes.apple.com/us/reviews/id137291506","shillzie","3.61.0",5,"This definitely offers the fundamentals of meditation to begin a journey of fulfillment.",2019-06-13,"headspace"
"136","My god","https://itunes.apple.com/us/reviews/id18375042","Little_Fire","3.61.0",5,"I cant even explain in words how much this helps me relax and sleep!
Numbers can thought!
11/10!",2019-06-13,"headspace"
"137","Too many paywalls to enjoy","https://itunes.apple.com/us/reviews/id474612013","kimberlyxjane","3.61.0",2,"It is hard to relax when I’m thinking about money. This app could be accessible to so many if it worked on sliding scale donations—I bet it could still be quite profitable. I’m frustrated that one of the sleep stories that has been working well for me suddenly locked itself behind a paywall. Now I’m searching mindlessly on YouTube to find similar. I’m so disappointed in this app!!",2019-06-13,"headspace"
"138","Sleepcasts where the best feature for me","https://itunes.apple.com/us/reviews/id341065296","Hailey7644","3.61.0",3,"The Sleep section of Headspace helped me fall asleep, I would listen to the Sleepcasts a lot. When I went on the app they completely removed Sleepcasts to non paying users. I can’t pay for a subscription because I’m a kid and it’s pretty unfair to other users too. The app is still really good but there should have been at least ONE free Sleepcast.",2019-06-13,"headspace"
"139","Okay","https://itunes.apple.com/us/reviews/id540373391","Bronwyn8737","3.61.0",3,"This app is okay, I got it because I have trouble sleeping. They offer a couple sounds to help you sleep but most of the other ones you have to subscribe for which cost money, but the free sounds were very nice and relaxing.",2019-06-13,"headspace"
"140","Transforming","https://itunes.apple.com/us/reviews/id230971683","44bdl","3.61.0",5,"Wonderful sessions that truly relax the mind!",2019-06-13,"headspace"
"141","Amazing","https://itunes.apple.com/us/reviews/id839178576","badl is mad","3.61.0",5,"This app is AMAZING And I love it <U+2764><U+FE0F> it makes me feel so relaxed <U+0001F60C>",2019-06-13,"headspace"
"142","I like it but...","https://itunes.apple.com/us/reviews/id954618315","@m@zing d@ncer","3.61.0",4,"I really like headspace because it helps me calm down and feel relaxed. But, some of the things that I downloaded headspace for were locked like handling sadness, and I thought this app would give me that but instead it just suggested a purchase, that is why I only rate this 4 stars instead of 5.",2019-06-13,"headspace"
"143","You can barely use anything","https://itunes.apple.com/us/reviews/id698234608","hayden_the_queen!","3.61.0",3,"So I downloaded it to help me fall asleep but you can only meditate unless you subscribe which is 10$ a month that’s 10x12=120 dollars a year that could go into a vacation fund or groceries",2019-06-12,"headspace"
"144","Amazing!!!","https://itunes.apple.com/us/reviews/id905803797","qodnrvficisownev","3.61.0",5,"This app is amazing! It released tension everywhere. I didn’t even know I had tension everywhere. I also got the best sleep I’ve had in forever!",2019-06-12,"headspace"
"145","Excellent","https://itunes.apple.com/us/reviews/id401288045","KOZZYKOALABEARS","3.61.0",5,"A really wonderful app. If you don’t understand meditation and you want a simple easy to grasp introduction, look no further",2019-06-12,"headspace"
"146","Focus","https://itunes.apple.com/us/reviews/id960597448","your veiwer izzy","3.61.0",5,"I have just started this and I really had to follow the directions and listen to the speaker but after the first one it really hit me I was starting to focus more and be more aware",2019-06-12,"headspace"
"147","Great app but..","https://itunes.apple.com/us/reviews/id1033666048","a_delgado39","3.61.0",4,"I absolutely think that if you have lots of stress or anxiety to definitely get this app. It’s relaxing and sooo helpful. Although I feel as though most of the sessions are locked and you need to buy which disappoints me a lot. I was looking forward to watch a lot of these but I can’t without having to buy the packs. Great app though",2019-06-12,"headspace"
"148","helped alot","https://itunes.apple.com/us/reviews/id556887215","7 year old did this","3.61.0",5,"So had trouble sleeping like i stood up doing nothing in bed at 12:00 or 1:00,etc so i saw this ad a desided to get it since it has been helping me sleep \(^0^)/",2019-06-12,"headspace"
"149","Great app, but please stop pop ups","https://itunes.apple.com/us/reviews/id10243641","PandaNYC","3.61.0",4,"I’m using the app to help with stress and don’t want to always be frustrated by accidentally pressing a pop up to suggest a different meditation than the one I selected. Please think of the user’s intent here!",2019-06-11,"headspace"
"150","Very helpful","https://itunes.apple.com/us/reviews/id645371054","brilee088","3.61.0",5,"This app has helped me become better at meditation as well as helping me get better sleep and for that I’m thankful.",2019-06-11,"headspace"
"151","Needs less locked features","https://itunes.apple.com/us/reviews/id765517458","Caymoneyyy","3.61.0",5,"The app could be wonderful and have other things a user should have to pay for",2019-06-11,"headspace"
"152","Love it but the UI/UX is so unstable","https://itunes.apple.com/us/reviews/id318796022","Estefiramirezd93","3.61.0",4,"I understand you are testing different designs but it is so hard to come back day by day and use it if it changes all the time. WHERE IS THE SEARCH BAR PEOPLE!

Off I go to dig through the app to find my meditation <U+0001F644>

I am obsessed with these meditations and recommend this to everyone all the time FYI",2019-06-11,"headspace"
"153","Life changing","https://itunes.apple.com/us/reviews/id429658775","alchemilla mollis","3.61.0",5,"Discovering a Headspace has changed my life. A friend shared it with me to help with sleeping. I used to wake up in the night and my brain would go into overdrive, to no effective end. I would wake up late and exhausted in the morning. The Sleepcasts completely changed that. Now, if I wake up at 3 am I play one of the sleepcasts and in minutes have drifted off. Then I started doing the meditation training, and from there, have explored many of the courses. They have each been profoundly helpful, and collectively have given me a greater sense of calm and focus in my life. It has been a gift, and I have shared it with many friends, who agree. Thank you, Andy!",2019-06-11,"headspace"
"154","Yo where my stickers at","https://itunes.apple.com/us/reviews/id401190811","Gwen The Beast","3.61.0",3,"I really like the app but I always liked using the stickers and stuff but now their gone, that was my signature thing man, please bring them back",2019-06-11,"headspace"
"155","Great app!","https://itunes.apple.com/us/reviews/id274645290","ejshcs","3.61.0",5,"I love that it makes meditation so accessible, especially as a college student being able to get a discount. My only suggestion is that on the screen after you’ve selected a Sleepcast (where it shows the description of the sleepcast and the header image, and then you click through to press “Begin”) the background match the dark background of the screen before it - the Sleep tab where you can select a Sleepcast, Sleep sounds, or Wind downs. Because it’s a bright background in comparison to the screen before and after it, it’s a little shocking to the eyes. It’s a very minor detail though, it doesn’t really affect my enjoyment of the app.",2019-06-11,"headspace"
"156","Can’t live without this app!","https://itunes.apple.com/us/reviews/id416947991","MIssmadelIneolIvIa","3.61.0",5,"This is by far my favorite app ever! I’ve recommended it to everyone I know. It helped my through my anxiety during pregnancy like a friend. I wish the subscriptions weren’t so steep, but I’m considering paying them anyways because this app would be worth every penny!",2019-06-11,"headspace"
"157","Love it!!!","https://itunes.apple.com/us/reviews/id176566816","azbosox","3.61.0",5,"I love this app so much!!! It helps you with what ever you need help with!! Please give this app a good rating when it asks you to rate this app!!!",2019-06-11,"headspace"
"158","EVERY NIGHT!","https://itunes.apple.com/us/reviews/id513541092","HXH<U+13AB><U+0405>H<U+0405>H<U+0405><U+13AB><U+0405><U+13E6><U+0405><U+13AB>Z<U+13C9><U+13C9><U+0405>I<U+13AF>I<U+13AF>B<U+0405>B<U+0405>","3.61.0",5,"I have had this app for about a year, I have the subscriptions and I use it every single night or I cannot go to sleep ( sleep meditation) this is such a good app! I would totally recommend this app.. you can mediate for like every thing whether it comes from anxiety to sleep or literally just to relax and let go for the day !  There are so many great updates and new meditations!! Well thank you headspace for making me relax at my hardest times!",2019-06-11,"headspace"
"159","Such a great app","https://itunes.apple.com/us/reviews/id161626662","TTYL U JOKER","3.61.0",5,"Headspace is such a good app. Headspace has been so amazing for me it’s a way I can connect with my body and feel comfortable with my thoughts. Also I have been less stressed out ever since I got this app. I have been more connected with my body and I always feel refreshed after I use this app. I would definitely recommend this app to everyone.",2019-06-10,"headspace"
"160","Very happy with this app","https://itunes.apple.com/us/reviews/id708093869","friend of poets","3.60.0",5,"Headspace provides a wide range of meditation options.  Recently, it launched group meditation during the day, which has been a motivator for me.  I do feel connected to other Headspace users and feel that is one of the goals of our practice.",2019-06-10,"headspace"
"161","Amazing","https://itunes.apple.com/us/reviews/id41374835","Jerry 4toe","3.60.0",5,"The best app for people who are learning to meditate. Amazing breadth of content that keeps you engaged for years.",2019-06-10,"headspace"
"162","Love it 10/10","https://itunes.apple.com/us/reviews/id1026605027","uggttvdvguvttdguvtvy","3.60.0",5,"All of my minds off of this app it makes me more calm and more comfortable please download this app if you’re looking for something that can help you with anything 10 out of 10 recommend <U+0001F607><U+0001F642><U+0001F64F><U+0001F3FB>",2019-06-10,"headspace"
"163","Headspace","https://itunes.apple.com/us/reviews/id429361889","wahats up12345678910","3.60.0",5,"I just downloaded the app it is a good way to learn how to manatee",2019-06-09,"headspace"
"164","Good app","https://itunes.apple.com/us/reviews/id1005210947","roosterfa","3.60.0",4,"It’s a good app. One thing I do not really like is how most of the meditations are locked.",2019-06-09,"headspace"
"165","Feeling great!","https://itunes.apple.com/us/reviews/id38827993","Joannaww","3.60.0",5,"I started on this journey focused on managing anxiety but finding so much more...",2019-06-09,"headspace"
"166","Perfect","https://itunes.apple.com/us/reviews/id646481573","perfectbooty2007","3.60.0",5,"No words but <U+0001F918><U+0001F3FE><U+0001F918><U+0001F3FE>",2019-06-09,"headspace"
"167","Cost too much for a yearly subscription.","https://itunes.apple.com/us/reviews/id771228115","lower your fee.","3.60.0",5,"It feels great being able to use this to help
Clear my mind and be able to relax it feels so quick as time passes by . But I would be nice if the subscription fee was lower.",2019-06-09,"headspace"
"168","Love it","https://itunes.apple.com/us/reviews/id895272102","Feeling better now <U+0001F44C><U+0001F3FB>","3.60.0",5,"Excellent beginners meditation. I started off with the 3 minute sessions 2 years ago and I am not comfortable with 10. This tool has made such a difference in my life and my ability to quiet my mind <U+0001F9D8><U+0001F3FB><U+200D><U+2640><U+FE0F>",2019-06-09,"headspace"
"169","Couldn’t go without it","https://itunes.apple.com/us/reviews/id27297368","Winston Fuller Smith","3.60.0",5,"I’ve used other meditation apps and this one simply blows the others out of the water. Great guidance and I like how it’s always the same person (consistency when you’re trying to build meditation into your routine.)",2019-06-08,"headspace"
"170","wooooow","https://itunes.apple.com/us/reviews/id562755905","mohammad yaftian","3.60.0",5,"awesome app and great graphics for all ages <U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44C><U+0001F44C><U+0001F44C>",2019-06-08,"headspace"
"171","Helped me after a breakup","https://itunes.apple.com/us/reviews/id346912782","Anunymussss","3.60.0",5,"My girlfriend and I had been dating for 5 years and a little over a month ago she and I fought over what we wanted out of each other. Things got messy and we split. While she found a rebound I decided that I didn’t want to be alone because in reality I’m not. I have friends and family and co workers that all care for me. What I needed was to be at peace with my mind and body. Through a few sessions I already felt some amazing change. Thoughts of anger and despair began to disappear as I learned not to fight these thoughts but watch them pass by and I was able to be at peace with myself and who I am. 

I strongly recommend this app for anyone who doesn’t meditate to try it and stick with it and see how you feel on the other side.",2019-06-08,"headspace"
"172","Needs an index in the app!","https://itunes.apple.com/us/reviews/id534155174","ConcreteMama","3.60.0",4,"I have requested repeatedly that there be an alphabetical index of meditations in the app, which would be so helpful to find what I'm looking for instead of digging through someone else's organizational system to find a meditation. PLEASE bring back the index! With an index, it's totally 5 stars.",2019-06-08,"headspace"
"173","It feels carzy","https://itunes.apple.com/us/reviews/id273083427","Ruba nader","3.60.0",1,"I could not get the idea at all I don't feel calm in contrary it makes me feel angry",2019-06-07,"headspace"
"174","WE NEED ASMR","https://itunes.apple.com/us/reviews/id728223265","Godsquadleadear","3.60.0",5,"You need asmr it helps sleep and relax",2019-06-07,"headspace"
"175","Best App ever","https://itunes.apple.com/us/reviews/id309389146","navi123 lalala","3.60.0",5,"<U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F>",2019-06-07,"headspace"
"176","It is so much help!","https://itunes.apple.com/us/reviews/id776483946","stirnley1;(7&","3.60.0",5,"I love mind space so much because it’s really helpful for my stress and anxietyIt is so much help I really recommend it.",2019-06-07,"headspace"
"177","Very relaxing and entertaining","https://itunes.apple.com/us/reviews/id36388366","Aquamarine(aka MrSushi)","3.60.0",5,"I really enjoy this app. I like the colorful animations and they have a large variety of meditation types.",2019-06-07,"headspace"
"178","DOWNLOAD IT","https://itunes.apple.com/us/reviews/id919445497","keecevibes","3.60.0",5,"If you care about self improvement and taking your mind, body, and spirit to the next level, this is the app for you. Completely helped me get where I felt I should be mentally. Now I can breath and control my anxiety. All by doing 3-5 minutes every day",2019-06-07,"headspace"
"179","Life changing","https://itunes.apple.com/us/reviews/id197184028","Ndelaney","3.60.0",5,"I was seeking some clarification and routine in my morning and started with 5 minutes. The first few times, i wasn’t hooked but once it became a practice it became easier and after 1 week I looked forward to it. I am on day 13 and seek out time not only in the morning but throughout the day to be mindful and create more headspace. I truly feel that it has changed my outlook, my approach, and my interaction with others. I highly recommend this.",2019-06-07,"headspace"
"180","Great but upsetting","https://itunes.apple.com/us/reviews/id1031367203","ChyAnne Leily","3.60.0",4,"I used this app every night to help me sleep, and for a person with sleep struggles this was amazing. I used the sleep casts every night, but one night I got on and it was now making me buy a subscription to use it.  I was so upset. This app was my everything, but my mom will not buy me a subscription now I have trouble sleeping every night. So developers or people who update this app, please think about letting the sleep casts be free.",2019-06-07,"headspace"
"181","Great help!","https://itunes.apple.com/us/reviews/id873248331","yeli.xo","3.60.0",5,"great app to help with stress. It has definitely helped me to connect more with my
thoughts and body and a huge help for sleeping at night. love how you can change to both female or male voice.",2019-06-07,"headspace"
"182","Great app!! But major problem...","https://itunes.apple.com/us/reviews/id897202212","emojigirl77865263","3.60.0",3,"The sleep cast on the app used to be free until a new update. U have to subscribe to gets all of the sleep cast. Not everyone can afford to pay money to have a little help falling asleep. U can only listen to one sleep cast. And they added new ones, but it doesn’t matter because u have to pay money. That just adds more stress to the mix.",2019-06-07,"headspace"
"183","Loved it","https://itunes.apple.com/us/reviews/id964959980","dreamdreeeeeam","3.59.0",1,"I loved it to help sleep but now you have to pay to use the sleep portion of the app, I understand that companies need money sometimes but why that feature",2019-06-07,"headspace"
"184","Headspace Review!!","https://itunes.apple.com/us/reviews/id1017970714","Jayden S. H.","3.60.0",5,"I love headspace. I just started and I’m already hooked. I have struggles in depression, anxiety, and stress, so having an escape from my constant troubles is amazing. I am a minor, though, so I would have to have my parents pay for the subscription. They will not allow us to have subscriptions on any apps that cost money, so I can not access other meditation packets that may help me even more. I know that this is how they make money, but having these mental health challenges and not being able to unlock the “stress” category and etc. makes me bummed. If you’re reading this and are able to pay for the subscription, do it, I 100% recommend it. I’m doing the beginner course and it hasn’t been very long, but I am truly shocked at how calm and open I have been feeling. There’s room to improve but this is the start to a peaceful and improving journey.",2019-06-07,"headspace"
"185","I love this app","https://itunes.apple.com/us/reviews/id392026950","Cristaceans","3.60.0",5,"His voice is so soothing and I’m calmed down immediately. 
If you’re looking to get started on meditation, I would start here.",2019-06-07,"headspace"
"186","Great","https://itunes.apple.com/us/reviews/id495175454","Sawye <U+0001F634>","3.60.0",5,"Amazing and perfect",2019-06-07,"headspace"
"187","Omg","https://itunes.apple.com/us/reviews/id878259618","Alina Tyvanchuk","3.60.0",5,"I just downloaded the app and I LOVE it. I’m about to go to sleep so this is perfect. I’m 9 years old and have just broken up with my best friend so I really like the app. I get stressed easily so this is probably the most helpful app on my iPad. I really like it. But if you could make a little more courses free then that would be great. Thanks. <U+2764><U+FE0F>",2019-06-07,"headspace"
"188","Good, but expensive","https://itunes.apple.com/us/reviews/id467411377","letioa","3.60.0",3,"Too expensive but it’s a good app",2019-06-07,"headspace"
"189","Easy and inviting","https://itunes.apple.com/us/reviews/id177146505","Mimisimona","3.60.0",5,"Well constructed app. Nice marriage of form and function.",2019-06-06,"headspace"
"190","Smart and kind","https://itunes.apple.com/us/reviews/id161772857","Trixieusa","3.60.0",5,"I love the sound of this man’s voice. It’s hard to relate to a lot of new age people; there’s a pompousness sometimes to the way they communicate. This guy makes me think of what an owl or hedgehog would sound like if he talked. A knowledgeable hedgehog or owl who cares about his community",2019-06-06,"headspace"
"191","Five star app","https://itunes.apple.com/us/reviews/id969644634","Shitballs430","3.60.0",5,"Amazing",2019-06-06,"headspace"
"192","Yes and...","https://itunes.apple.com/us/reviews/id733603080","shh2020","3.60.0",4,"It sends reminders to meditate, tracks minutes meditated and offers techniques embedded in each meditation. Which was key for me. I needed strategies that would retrain my brain. AND additionally I would like for it to track meditation data on a granular level. For example: Days of the week I meditated, techniques I “mastered”, etc",2019-06-06,"headspace"
"193","Amazing for Stress & Anxiety","https://itunes.apple.com/us/reviews/id775398068","yellow skies, blue sunsets","3.60.0",5,"amazing amazing amazing! I am not very consistent with the sessions because I live a very chaotic life but when I make time it always comforts me. I deal with a lot of stress and anxiety with the mixture of therapy, medication, and calming sounds I’ve seen a difference! I definitely recommend doing the sessions with nature sounds on Spotify or Youtube! I love the male voice with the English accent feels very soothing as well.",2019-06-06,"headspace"
"194","Thanks","https://itunes.apple.com/us/reviews/id28231640","Waldo4","3.60.0",5,"I use this a lot, and it helps me. Thank you!",2019-06-06,"headspace"
"195","Great Online. Unreliable Offline.","https://itunes.apple.com/us/reviews/id22109252","Brabrubreen","3.60.0",4,"I use it continuously for a year. Made a difference in my life. I will give it the 5th star when the offline version works more reliably. Whenever there are updates and sometimes even when there aren’t, my downloads disappear for some reason. Annoying for somebody who travels a lot to less connected places.",2019-06-06,"headspace"
"196","Just what I needed","https://itunes.apple.com/us/reviews/id331213803","VinnieP23","3.60.0",5,"Love the sleep sounds and meditation sessions! Just a week in and can’t wait to keep doing it. Can’t believe I waited so long to try this out.",2019-06-06,"headspace"
"197","Absolutely Amazing","https://itunes.apple.com/us/reviews/id975885548","paulf09","3.60.0",5,"I have to say, I never cared much about meditation until I found this app. It really makes the practice easily translatable to people of all backgrounds, and I rarely ever have technical issues with it. Awesome!!",2019-06-06,"headspace"
"198","It was great","https://itunes.apple.com/us/reviews/id31171831","..????.","3.60.0",5,"It made me relax and I had never felt like this",2019-06-06,"headspace"
"199","Life changing","https://itunes.apple.com/us/reviews/id695080031","Glujano","3.60.0",5,"This app has sincerely changed my life. It was easily worth every penny. It makes me feel like I can breathe again and I’m incredibly grateful for it.",2019-06-06,"headspace"
"200","Rating","https://itunes.apple.com/us/reviews/id164535799","poopmister34234","3.60.0",4,"It is very good they just block a lot of things that you need to subscribe to get it.",2019-06-06,"headspace"
"201","Awesome","https://itunes.apple.com/us/reviews/id440929327","EZRATHETAP","3.60.0",5,"It helped me sleep a lot thanks",2019-06-06,"headspace"
"202","Head space","https://itunes.apple.com/us/reviews/id381406790","DeezOrganicNutz","3.60.0",5,"I could really feel my mind changing and less and less anxiety",2019-06-06,"headspace"
"203","Good app but...","https://itunes.apple.com/us/reviews/id376265276","mikelshaf","3.60.0",3,"But premium shouldn’t cost $400",2019-06-06,"headspace"
"204","Excellent meditation guide!","https://itunes.apple.com/us/reviews/id123317502","DJSanSebastian","3.60.0",5,"I love the quality of every meditation. There’s plenty of variety of different kinds of meditation and I’m learning a lot I feel less stressed and more focused.",2019-06-06,"headspace"
"205","This app changed my life!","https://itunes.apple.com/us/reviews/id567520295","Pampi21","3.60.0",5,"I used to suffer from so much stress that sometimes I felt short of breath. Until I met this app. It was a life-changing moment. I have learned to train my mind and get back to that natural peaceful state of mind even when I am overwhelmed by daily tasks.",2019-06-06,"headspace"
"206","I Laughed Afterwards!","https://itunes.apple.com/us/reviews/id600638210","keldeo33","3.60.0",5,"I really like this app. I kept seeing a lot of ads and commercials about it and somehow, the commercials relaxed me a little bit, so I thought I just give the app a try. I had downloaded it and wasn’t stressed that day so I felt no need for it. The next day though, I was extremely stressed and worried and sad, and I felt like I needed to take a break. I opened up the app again and went to the basics course, and was pleasantly surprised when I relaxed so much, just by taking the 3 minute course. I was so relaxed and happy afterwards, I started laughing. Just today, I also laughed again afterward a meditation. The large downfall is that many of the features in this app you have to pay for, and I’m talking a lot of stuff. It’s about $90 a year, and for someone who doesn’t think they’ll actually want to pour $90 into an app, it’s still a good app, despite the prices.",2019-06-05,"headspace"
"207","Great app, but only one voice (sort of)","https://itunes.apple.com/us/reviews/id269621470","nicknamenickleback","3.60.0",4,"This app has a lot of different courses ranging from basic 1, 2, and 3 to a “reframing loneliness” course etc.. The range of content is great, but my issue is that apart from the basics 1, 2, and 3 courses, as well as some walking meditations (voiced by a woman) everything I’ve heard so far is all done by the same guy.  He has a job to do, to make sure he is a serene and calm presence, talking into your ear. But how he says things comes across as not being genuine at times. It’s totally random, and thankfully doesn’t happen too often, but sometimes I’ll have to skip one of the sessions because I just can’t relate to the way he’s saying things.  It’ll come across like he is trying too hard to sound calm in his ‘sexy meditation voice’.  He seems like a genuine dude, I think that just the sheer amount of courses they made sort of forced him to create habits in the way he says things, I speculate that it’s dependent on how many he had to record at any given time, but who knows.  Overall this app has helped me greatly, but what I mentioned above still bothers me.",2019-06-05,"headspace"
"208","LOVE IT","https://itunes.apple.com/us/reviews/id333820181","Steel272","3.60.0",5,"I do think the prices are a bit high but the free versions and the app itself are really great!",2019-06-05,"headspace"
"209","Best app ever","https://itunes.apple.com/us/reviews/id386091114","$PJ10&","3.60.0",5,"Thank you you have change my life",2019-06-05,"headspace"
"210","4 Reasons I love Headspace","https://itunes.apple.com/us/reviews/id184956097","alexandriablue","3.60.0",5,"Reasons to download Headspace:

1 - It helps. A lot. I feel better not just after the sessions, but throughout the day. My thoughts and nerves feel more manageable. 

2 - The illustration is beautiful. Download this app just for the design elements alone. 

3 - It makes me smile and I look forward to hopping into a headspace session.

4 - The guide’s voice is SO soothing. I feel like he’s in my level with me. A real person who knows the struggle and is here to help. 

I’m so thankful this app exists and that whoever made it put thought and effort into every last detail. I have the free version now and plan on purchasing the paid version.",2019-06-05,"headspace"
